"date","o18","varO18","c13","varC13"
1780-12-31,25.9054271268634,0.0232954544645168,25.4433433786198,0.00877296798535099
1781-12-31,25.7810219403503,0.0234093730546192,25.5135070019908,0.008814929695518
1782-12-31,25.704142280435,0.0229921445525747,25.5408981191513,0.00864490495212067
1783-12-31,25.6836124027883,0.0221948331260933,25.5224966108656,0.00829312727933029
1784-12-31,25.7081194662151,0.0215086831123017,25.4725038350777,0.0079253840696083
1785-12-31,25.7552583068675,0.0217392346650627,25.4165294476366,0.00789168679415297
1786-12-31,25.8041472898154,0.0236401662259027,25.3760026768504,0.00855231314801586
1787-12-31,25.8404852401564,0.027533308226964,25.3596515913663,0.0101404581542965
1788-12-31,25.85387941944,0.0328549783668564,25.3652647036137,0.0124529624361571
1789-12-31,25.8376168298344,0.0381889557334034,25.3846550593496,0.0147974928564736
1790-12-31,25.7906974517599,0.0419623777302718,25.4068000751123,0.0164021840616329
1791-12-31,25.716106672439,0.0431930280814186,25.4219738625031,0.0168245043338402
1792-12-31,25.6193491757959,0.0418866832938534,25.4269339774958,0.0161158876106242
1793-12-31,25.5095329444662,0.0389160855094701,25.4268750430278,0.0146829770676504
1794-12-31,25.4007976397301,0.0356372161449485,25.4314649435009,0.0131194097780281
1795-12-31,25.3119845844428,0.0334368510332865,25.4459283155908,0.0121072534765858
1796-12-31,25.2611367818974,0.0330882671617587,25.4656443296139,0.0120822247567958
1797-12-31,25.2573479076398,0.0342198380719196,25.477856125438,0.0128014593711328
1798-12-31,25.2993967145782,0.0356895331100873,25.4669244079683,0.0135524774597116
1799-12-31,25.3777717286033,0.0365613873840402,25.4226196019713,0.0138361337507149
1800-12-31,25.4799630626054,0.0366709013310356,25.3467064389906,0.0137118587675786
1801-12-31,25.5950432969488,0.03641135067204,25.2530200338912,0.0135337465429757
1802-12-31,25.7130207248006,0.036174527885521,25.1606209565258,0.0134717705403204
1803-12-31,25.8227377614542,0.0361836618063194,25.0854032149518,0.0134538031336433
1804-12-31,25.9121776530187,0.0367828429874635,25.0371228761003,0.0135458356278377
1805-12-31,25.9713856874555,0.038478651749756,25.0195969853571,0.0140927385085661
1806-12-31,25.9940601261448,0.0414438495319587,25.031821994387,0.0153369864238471
1807-12-31,25.9786252760912,0.0450731293564104,25.069141653098,0.0170311067712419
1808-12-31,25.9294752913932,0.0481395811044081,25.1249045836402,0.0185025467656601
1809-12-31,25.8570033945534,0.0494515358092258,25.1908253095277,0.0190905848255056
1810-12-31,25.7750710765804,0.0485516474595329,25.2571731599398,0.0186144524591896
1811-12-31,25.6973303319463,0.0458675397048296,25.3131723306784,0.0173944105491728
1812-12-31,25.6331629026923,0.0422896758505544,25.3488910199779,0.0158544862407553
1813-12-31,25.585017207638,0.0388074551798354,25.3611528389716,0.0143314056785471
1814-12-31,25.5498653926063,0.036414205176527,25.3574938563084,0.0132352561426501
1815-12-31,25.5233071524574,0.0358876941033373,25.3531596963118,0.0130541651017779
